Symbol,Name,Sector,Value,Close,Grade
BABA,Alibaba Group Holding Limited,Consumer Cyclical,-0.18189,122.0,379.8153
GTN.A,Gray Television  Inc.,Communication Services,-0.35139,19.5,215.6012
LBTYB,Liberty Global plc,Communication Services,-0.43053,27.5,205.5405
SID,Companhia Siderurgica Nacional ,Basic Materials,-0.33648,4.12,180.0494
USM,United States Cellular Corporat,Communication Services,-0.3118,29.25,150.8996
VIPS,Vipshop Holdings Limited,Consumer Cyclical,-0.13979,10.05,147.8598
PKX,POSCO,Basic Materials,-0.47997,60.15,142.3375
CO,Global Cord Blood Corporation,Healthcare,-0.3164,4.02,139.1881
SVA,None,Healthcare,-0.40686,6.47,134.9654
FOX,Fox Corporation,Communication Services,-0.2397,32.91,124.2748
EPD,Enterprise Products Partners L.,Energy,-0.22492,21.31,111.502
SEB,Seaboard Corporation,Industrials,-0.43558,3794.99,105.6768
TME,Tencent Music Entertainment Gro,Communication Services,-0.13986,6.87,105.3536
OPY,Oppenheimer Holdings  Inc.,Financial Services,-0.10937,48.94,100.7675
GGB,Gerdau S.A.,Basic Materials,-0.26133,4.83,98.9962
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,-0.45834,720.35,91.5535
GTN,Gray Television  Inc.,Communication Services,-0.15523,20.89,91.2089
FLGT,Fulgent Genetics  Inc.,Healthcare,-0.96276,83.55,87.8671
TSM,Taiwan Semiconductor Manufactur,Technology,-0.10992,121.7,82.1832
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,-0.18255,50.73,80.0024
PHI,PLDT Inc. Sponsored,Communication Services,0.02603,32.29,77.4506
ORAN,Orange,Communication Services,-0.03605,10.47,74.3126
TX,Ternium S.A. Ternium S.A.,Basic Materials,-0.21088,40.13,72.7074
LYB,LyondellBasell Industries NV,Basic Materials,-0.31048,85.58,69.2681
NL,NL Industries  Inc.,Industrials,-0.35466,6.0,67.7695
UHS,Universal Health Services  Inc.,Healthcare,-0.13801,121.62,66.4435
QRTEB,Liberty Interactive Corporation,Consumer Cyclical,-0.36229,8.44,66.163
PANL,Pangaea Logistics Solutions Ltd,Industrials,-0.32473,3.72,65.2054
ELP,Companhia Paranaense de Energia,Utilities,-0.09354,5.42,64.0547
