Symbol,Name,Sector,Value,Close,Grade
PKX,POSCO,Basic Materials,0.00791,63.95,8.0093
SKM,SK Telecom Co.  Ltd.,Communication Services,0.00047,26.14,5.0762
PBR.A,Petroleo Brasileiro S.A.- Petro,Energy,0.19979,10.9,4.6453
GGB,Gerdau S.A.,Basic Materials,0.00966,5.12,4.1441
ASX,ASE Technology Holding Co.  Ltd,Technology,0.01071,7.64,4.004
ASAI,Sendas Distribuidora S A,Consumer Defensive,0.0015,10.15,3.9716
PAM,Pampa Energia S.A. Pampa Energi,Utilities,0.24593,19.46,3.8975
VIPS,Vipshop Holdings Limited,Consumer Cyclical,0.00133,9.1,3.2757
THO,Thor Industries  Inc.,Consumer Cyclical,0.00544,102.62,2.9537
LEN,Lennar Corporation,Consumer Cyclical,0.22558,108.54,2.9208
BABA,Alibaba Group Holding Limited,Consumer Cyclical,0.004,129.81,2.7962
TSM,Taiwan Semiconductor Manufactur,Technology,0.36335,139.19,2.6613
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.00526,102.5,2.5247
NUE,Nucor Corporation,Basic Materials,0.26419,112.72,2.4933
UMC,United Microelectronics Corpora,Technology,0.15411,11.4,2.4628
SID,Companhia Siderurgica Nacional ,Basic Materials,0.00523,4.69,2.4418
LYB,LyondellBasell Industries NV,Basic Materials,0.01754,101.37,2.339
IP,International Paper Company,Consumer Cyclical,0.00948,49.3,2.3029
VZ,Verizon Communications Inc.,Communication Services,0.0118,53.52,2.2917
WIT,Wipro Limited,Technology,0.07993,8.63,2.2238
INTC,Intel Corporation,Technology,0.01073,54.94,2.1666
UWMC,UWM Holdings Corporation,Financial Services,0.00224,5.93,2.1625
TX,Ternium S.A. Ternium S.A.,Basic Materials,0.09311,46.91,2.158
LU,Lufax Holding Ltd,Financial Services,0.00075,5.05,2.1426
LOGI,Logitech International S.A. - R,Technology,0.00288,82.51,2.1181
LDOS,Leidos Holdings  Inc.,Technology,0.00982,92.48,2.1125
QFIN,360 DigiTech  Inc.,Financial Services,0.00522,19.55,2.0439
TXN,Texas Instruments Incorporated,Technology,0.02886,184.15,1.9844
VALE,VALE S.A.,Basic Materials,0.01078,15.3,1.9745
SAN,Banco Santander  S.A. Sponsored,Financial Services,0.01457,3.6,1.9731
STLD,Steel Dynamics  Inc.,Basic Materials,0.13419,62.82,1.9662
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,0.05368,36.78,1.9171
TKC,Turkcell Iletisim Hizmetleri AS,Communication Services,0.0078,3.66,1.9138
CI,Cigna Corporation,Healthcare,0.01784,233.18,1.8711
CSAN,Cosan S.A.,Energy,0.00192,14.06,1.8627
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.15969,99.76,1.8429
X,United States Steel Corporation,Basic Materials,0.07091,25.42,1.8075
VIAC,ViacomCBS Inc.,Communication Services,0.00337,36.19,1.7246
PAGS,PagSeguro Digital Ltd.,Technology,0.00119,23.55,1.7231
CIG,Comp En De Mn Cemig,Utilities,0.00954,2.2,1.7101
UHS,Universal Health Services  Inc.,Healthcare,0.01079,133.05,1.7004
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,0.0301,55.4,1.698
VSH,Vishay Intertechnology  Inc.,Technology,0.01102,21.64,1.6783
EBR.B,Centrais Electricas Brasileiras,Utilities,0.00441,5.595,1.6685
SNP,China Petroleum & Chemical Corp,Energy,0.02189,51.39,1.6671
BNTX,BioNTech SE,Healthcare,0.01018,211.84,1.5854
EBR,Centrais Electricas Brasileiras,Utilities,0.00662,5.73,1.5693
LEN.B,Lennar Corporation,Consumer Cyclical,0.31098,90.31,1.5572
WDC,Western Digital Corporation,Technology,0.04344,66.51,1.5528
PBR,Petroleo Brasileiro S.A.- Petro,Energy,0.70071,12.3,1.5068
ERIC,Ericsson,Technology,0.00831,11.36,1.4902
ACN,Accenture plc,Technology,0.15711,370.75,1.4814
LX,LexinFintech Holdings Ltd.,Financial Services,0.00071,3.62,1.4503
EBAY,eBay Inc.,Consumer Cyclical,0.01241,63.28,1.4039
AEO,American Eagle Outfitters  Inc.,Consumer Cyclical,0.00388,23.95,1.3803
DOW,Dow Inc.,Basic Materials,0.01344,59.94,1.3713
BBDO,Banco Bradesco Sa,Financial Services,0.00168,2.9,1.3608
BSBR,Banco Santander Brasil SA,Financial Services,0.00276,5.5482,1.3261
ELP,Companhia Paranaense de Energia,Utilities,0.00875,5.51,1.3011
FINV,FinVolution Group,Financial Services,0.00587,4.67,1.2978
TAK,Takeda Pharmaceutical Company L,Healthcare,0.0064,14.56,1.2682
HIMX,Himax Technologies  Inc.,Technology,0.01455,12.68,1.267
CTSH,Cognizant Technology Solutions ,Technology,0.28894,87.2,1.2532
MHO,M/I Homes  Inc.,Consumer Cyclical,0.01503,59.38,1.2337
DOX,Amdocs Limited,Technology,0.0205,75.68,1.224
CCS,Century Communities  Inc.,Consumer Cyclical,0.06812,70.88,1.1968
UI,Ubiquiti Inc.,Technology,0.01043,299.37,1.193
SHOP,Shopify Inc.,Technology,0.00247,1064.36,1.1726
TTEC,TTEC Holdings  Inc.,Technology,0.01059,87.45,1.1661
TRV,The Travelers Companies  Inc.,Financial Services,0.34595,163.05,1.1475
CRMT,America's Car-Mart  Inc.,Consumer Cyclical,0.00219,100.84,1.1202
ABG,Asbury Automotive Group Inc,Consumer Cyclical,0.0099,167.37,1.1017
ALL,Allstate Corporation (The),Financial Services,0.05951,125.95,1.0847
FORTY,Formula Systems (1985) Ltd.,Technology,0.03448,115.05,1.0833
TOL,Toll Brothers  Inc.,Consumer Cyclical,0.14786,67.27,1.063
C,Citigroup  Inc.,Financial Services,0.01146,65.78,1.0557
CDW,CDW Corporation,Technology,0.42988,198.38,1.0486
LGIH,LGI Homes  Inc.,Consumer Cyclical,0.01396,138.9,1.0484
ACH,Aluminum Corporation of China L,Basic Materials,0.01236,14.02,1.0437
CHT,Chunghwa Telecom Co.  Ltd.,Communication Services,0.15495,41.7,1.0371
MANT,ManTech International Corporati,Technology,0.00572,73.2,1.0342
RIO,Rio Tinto Plc,Basic Materials,0.01383,75.66,1.0335
HDB,HDFC Bank Limited,Financial Services,0.01216,70.42,1.0302
SHG,Shinhan Financial Group Co Ltd,Financial Services,0.01559,33.32,1.023
LMT,Lockheed Martin Corporation,Industrials,0.04127,365.18,1.0216
UNM,Unum Group,Financial Services,0.03262,27.75,1.0209
CNQ,Canadian Natural Resources Limi,Energy,0.34157,47.29,1.0053
SONY,Sony Group Corporation,Technology,0.23743,124.8,1.0026
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.00657,304.21,0.9939
KEYS,Keysight Technologies Inc.,Technology,0.13826,186.61,0.9934
AKAM,Akamai Technologies  Inc.,Technology,0.02913,110.54,0.9803
DQ,DAQO New Energy Corp.,Technology,0.0016,41.22,0.9793
WGO,Winnebago Industries  Inc.,Consumer Cyclical,0.01577,74.35,0.9793
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,0.00912,148.74,0.9776
TGT,Target Corporation,Consumer Defensive,0.03713,225.83,0.9669
PHG,Koninklijke Philips N.V. NY Reg,Healthcare,0.00149,34.04,0.9501
LRCX,Lam Research Corporation,Technology,0.30458,686.77,0.9488
COIN,Coinbase Global  Inc.,Technology,0.00345,232.33,0.9366
BZH,Beazer Homes USA  Inc.,Consumer Cyclical,0.02009,20.97,0.9329
ENTG,Entegris  Inc.,Technology,0.04398,131.82,0.9303
IPGP,IPG Photonics Corporation,Technology,0.00282,161.25,0.9243
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.20311,165.59,0.9234
VIACA,ViacomCBS Inc.,Communication Services,0.00392,40.53,0.9135
GRVY,GRAVITY Co.  Ltd.,Communication Services,0.00038,65.65,0.9041
PTR,PetroChina Company Limited,Energy,0.25492,49.57,0.8882
CANG,Cango Inc.,Communication Services,0.00116,3.22,0.8814
VMW,Vmware  Inc.,Technology,0.00724,123.4,0.8764
DIOD,Diodes Incorporated,Technology,0.06174,96.91,0.8407
ZM,Zoom Video Communications  Inc.,Technology,0.00057,162.1,0.8388
MTH,Meritage Homes Corporation,Consumer Cyclical,0.27354,116.07,0.8329
TROW,T. Rowe Price Group  Inc.,Financial Services,0.01028,177.31,0.8294
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.11419,31.21,0.828
ESE,ESCO Technologies Inc.,Technology,0.00892,86.77,0.8231
NVO,Novo Nordisk A/S,Healthcare,0.07509,99.56,0.8219
RZA,Reinsurance Group of America  I,None,0.00399,25.9,0.8188
FL,Foot Locker  Inc.,Consumer Cyclical,0.00405,43.24,0.8129
WU,Western Union Company (The),Financial Services,0.00797,18.47,0.8119
SPXC,SPX Corporation,Industrials,0.00933,56.58,0.8114
IVZ,Invesco Ltd,Financial Services,0.01543,24.77,0.8084
AIZ,Assurant  Inc.,Financial Services,0.15633,158.74,0.8058
QIWI,QIWI plc,Technology,0.00406,8.01,0.803
BKE,Buckle  Inc. (The),Consumer Cyclical,0.00956,39.72,0.7969
BSAC,Banco Santander - Chile,Financial Services,0.00784,18.07,0.786
EXPD,Expeditors International of Was,Industrials,0.13451,123.88,0.7837
EPD,Enterprise Products Partners L.,Energy,0.09158,23.83,0.7806
BCH,Banco De Chile Banco De Chile,Financial Services,0.00806,18.05,0.7738
NXPI,NXP Semiconductors N.V.,Technology,0.23371,221.86,0.7672
ASML,ASML Holding N.V. - New York Re,Technology,0.07257,756.1,0.7641
ATHM,Autohome Inc.,Communication Services,0.00186,33.27,0.7548
ACGLO,Arch Capital Group Ltd. - Depos,Financial Services,0.00671,25.71,0.747
SRAD,Sportradar Group AG,Technology,0.00335,15.5,0.744
KLIC,Kulicke and Soffa Industries  I,Technology,0.03506,57.96,0.7428
AVAL,Grupo Aval Acciones y Valores S,Financial Services,0.00103,5.11,0.7252
TNET,TriNet Group  Inc.,Industrials,0.01387,87.15,0.7186
TEF,Telefonica SA,Communication Services,0.01192,4.52,0.7143
SCVL,Shoe Carnival  Inc.,Consumer Cyclical,0.0912,37.69,0.7136
CRCT,Cricut  Inc.,Technology,0.00573,23.37,0.7079
EPAM,EPAM Systems  Inc.,Technology,0.02174,540.62,0.703
KT,KT Corporation,Communication Services,0.02666,13.11,0.7022
MSFT,Microsoft Corporation,Technology,0.09257,304.8,0.6999
MFG,Mizuho Financial Group  Inc. Sp,Financial Services,0.0128,2.69,0.6882
WLTW,Willis Towers Watson Public Lim,Financial Services,0.015,234.34,0.6848
ABEV,Ambev S.A.,Consumer Defensive,0.00678,2.72,0.6847
COF,Capital One Financial Corporati,Financial Services,0.11998,154.69,0.6845
MS,Morgan Stanley,Financial Services,0.53521,102.55,0.6798
LFC,China Life Insurance Company Li,Financial Services,0.00649,8.66,0.6742
