Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-0.56471,77.19, ,923.659
GHLD,Guild Holdings Company,Financial Services,-0.65034,12.53, ,638.3451
PKX,POSCO,Basic Materials,-0.73595,54.58, ,564.8541
LBTYB,Liberty Global plc,Communication Services,-0.89649,25.4, ,529.4355
BEN,Franklin Resources  Inc.,Financial Services,-0.51629,31.33, ,498.6956
BABA,Alibaba Group Holding Limited,Consumer Cyclical,-0.28402,111.79, ,444.9072
GGB,Gerdau S.A.,Basic Materials,-0.26712,5.14, ,431.7435
SB,Safe Bulkers  Inc,Industrials,-0.56249,3.46, ,424.8114
WLK,Westlake Chemical Corporation,Basic Materials,-0.68516,99.27, ,419.6206
KARO,Karooooo Ltd.,Technology,-0.76857,36.0, ,405.496
ACT,Enact Holdings  Inc.,Financial Services,-0.62878,20.86, ,397.297
SRAD,Sportradar Group AG,Technology,-0.75081,12.65, ,383.508
DHI,D.R. Horton  Inc.,Consumer Cyclical,-0.24819,84.02, ,351.2736
IFS,Intercorp Financial Services In,Financial Services,-0.39983,30.99,r+,347.8618
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,-0.99956,569.5, ,344.5845
SEB,Seaboard Corporation,Industrials,-0.7866,3643.31, ,338.9606
MT,Arcelor Mittal NY Registry Shar,Basic Materials,-0.14454,28.68, ,331.0211
FINV,FinVolution Group,Financial Services,-0.28675,3.66, ,321.2927
PAM,Pampa Energia S.A. Pampa Energi,Utilities,-0.0347,18.85, ,310.8879
TSM,Taiwan Semiconductor Manufactur,Technology,-0.10562,116.38, ,309.332
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,-0.25166,46.96, ,296.634
OPY,Oppenheimer Holdings  Inc.,Financial Services,-0.3004,41.2, ,284.9836
TX,Ternium S.A. Ternium S.A.,Basic Materials,-0.14787,40.95, ,237.5592
RILY,B. Riley Financial  Inc.,Financial Services,-0.37417,55.73, ,233.1396
CMRE,Costamare Inc.,Industrials,-0.52873,12.56, ,207.6481
UMC,United Microelectronics Corpora,Technology,-0.10095,9.36, ,207.2256
QRTEB,Liberty Interactive Corporation,Consumer Cyclical,-0.74974,7.7, ,205.6912
WOR,Worthington Industries  Inc.,Industrials,-0.49065,53.63, ,204.1937
VIACA,ViacomCBS Inc.,Communication Services,-0.64416,34.46, ,199.1046
GTN.A,Gray Television  Inc.,Communication Services,-0.61823,18.81, ,197.6905
SID,Companhia Siderurgica Nacional ,Basic Materials,-0.32424,4.78, ,196.1219
CO,Global Cord Blood Corporation,Healthcare,-0.63912,3.9, ,195.1958
JEF,Jefferies Financial Group Inc.,Financial Services,-0.22012,34.86, ,194.1882
BZH,Beazer Homes USA  Inc.,Consumer Cyclical,-0.16782,18.17, ,192.974
DQ,DAQO New Energy Corp.,Technology,-0.35038,36.07, ,190.974
X,United States Steel Corporation,Basic Materials,-0.12617,18.59, ,190.4331
CCS,Century Communities  Inc.,Consumer Cyclical,-0.23134,62.08, ,181.9521
GSMG,Glory Star New Media Group Hold,Communication Services,-0.81852,1.09, ,180.8831
BAP,Credicorp Ltd.,Financial Services,-0.29689,136.24,r+,180.3099
BIO,Bio-Rad Laboratories  Inc.,Healthcare,-0.29785,564.67, ,176.7548
PANL,Pangaea Logistics Solutions Ltd,Industrials,-0.46067,3.87, ,174.9442
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,-0.13223,31.3, ,162.9868
LYB,LyondellBasell Industries NV,Basic Materials,-0.40263,95.85, ,147.6341
VIPS,Vipshop Holdings Limited,Consumer Cyclical,-0.08834,8.12, ,147.5089
BNTX,BioNTech SE,Healthcare,-0.87201,154.54, ,141.3417
FOX,Fox Corporation,Communication Services,-0.37886,35.01, ,138.9331
ZEUS,Olympic Steel  Inc.,Basic Materials,-0.22956,20.75, ,138.7996
STLD,Steel Dynamics  Inc.,Basic Materials,-0.28681,54.34, ,138.5249
MBIN,Merchants Bancorp,Financial Services,-0.26921,29.51, ,135.6985
FOA,Finance of America Companies In,Financial Services,-0.13344,3.64, ,130.8877
BRK.A,Berkshire Hathaway Inc.,Financial Services,-0.14767,461200.0, ,122.3323
UHS,Universal Health Services  Inc.,Healthcare,-0.20606,126.49, ,119.7914
USM,United States Cellular Corporat,Communication Services,-0.61225,30.14, ,118.4189
QFIN,360 DigiTech  Inc.,Financial Services,0.27034,18.18, ,116.7347
ASX,ASE Technology Holding Co.  Ltd,Technology,-0.08152,6.71, ,113.6366
AER,AerCap Holdings N.V.,Industrials,-0.29716,61.42, ,109.2328
ZIM,ZIM Integrated Shipping Service,Industrials,0.02462,61.57,r+,108.0709
FOR,Forestar Group Inc,Real Estate,-0.56483,17.97, ,107.1542
TOL,Toll Brothers  Inc.,Consumer Cyclical,-0.18858,54.89, ,106.5155
STLA,Stellantis N.V.,Consumer Cyclical,-0.34862,19.35, ,105.1363
