Symbol,Name,Sector,Value,Close,Grade
SWX:IREN,INVESTIS N,Real Estate,15253893.77002,104.5,22.1152
SWX:VZUG,V-ZUG N,Technology,590.5215,117.8,19.8789
SWX:BKW,BKW N,Utilities,827346.43124,116.6,19.3019
SWX:UBSG,UBS GROUP N,Financial Services,3.3268436978441384e+19,17.78,17.7499
SWX:SPCE,SPCE N,Financial Services,6441103346.77543,15.5,16.9144
SWX:BELL,BELL FOOD GROUP N,Consumer Defensive,598804.63871,285.0,16.4387
SWX:BALN,BALOISE N,Financial Services,727569227.31446,159.5,16.1916
SWX:CPHN,CPH N,Basic Materials,14805315.6254,60.8,15.9646
SWX:HBMN,HBM N,Financial Services,70370777777954.48,334.5,14.5133
SWX:SWON,SOFTWAREONE N,Technology,237816462.39827,19.22,14.0584
SWX:LISP,LINDT PS,Consumer Defensive,2080985378.27751,11940.0,13.3876
SWX:LOGN,LOGITECH N,Technology,118177382.88816,74.1,12.9875
SWX:ZURN,ZURICH INSURANCE N,Financial Services,70281602755.54266,420.0,12.6945
SWX:PEAN,Peach Property N,Real Estate,917064280706.8546,63.2,12.5479
SWX:SNBN,SNB N,Financial Services,697960658.07806,5700.0,12.369
SWX:AAM,ANGLO PLC,Basic Materials,84.09959,32.0,12.2191
SWX:UHRN,SWATCH GROUP N,Consumer Cyclical,318871.31141,58.2,11.8321
SWX:NOVN,NOVARTIS N,Healthcare,175909473.2913,81.73,11.8218
SWX:LLBN,LIECHT LANDBK N,Financial Services,1578614301577525.2,53.4,11.4248
SWX:HIAG,HIAG IMMOBILIEN N,Real Estate,668443253.79682,95.2,11.1096
SWX:CLN,CLARIANT N,Basic Materials,1779124.47799,19.42,10.521
SWX:ZUGN,ZUG ESTATES HOLDING AG,Real Estate,339720656.21792,1965.0,10.1995
SWX:KNIN,KUEHNE+NAGEL INT N,Industrials,63146.57994,293.0,9.9098
SWX:HELN,HELVETIA HOLDING N,Financial Services,1.2596617128054096e+17,114.2,9.7159
SWX:HOLN,HOLCIM N,Basic Materials,4231356.64085,48.36,9.5606
SWX:SUN,SULZER N,Industrials,37213.08235,88.7,9.3014
SWX:HREN,ROMANDE ENERGIE N,Utilities,1113750.78204,1360.0,9.295
SWX:LISPE,LINDT PS 2. LINIE,Consumer Defensive,1503534616.21801,11990.0,9.2629
SWX:PM,PHOENIX I,Industrials,399.22201,399.0,9.2025
SWX:SGKN,ST GALLER KB N,Financial Services,1.945880878436943e+19,441.5,9.1343
SWX:UBSGEE,UBS GROUP N 2. LINIE,Financial Services,3.111110762451299e+21,16.295,8.7839
SWX:VONN,VONTOBEL N,Financial Services,8796779250051.977,81.45,8.4932
SWX:SWTQ,SCHWEITER I,Industrials,295702.67687,1334.0,8.437
SWX:SFSN,SFS Group N,Industrials,619322.71537,132.1,8.3551
SWX:PSPN,PSP N,Real Estate,1209833807801.2847,111.5,8.2992
SWX:BCVN,BC VAUD N,Financial Services,1.0379173636549708e+19,71.6,8.1938
SWX:BEKN,BEKB / BCBE N,Financial Services,1.2241829046535328e+22,209.0,8.1902
SWX:EFGN,EFG INTERNATIONAL N,Financial Services,1.1192370176293426e+20,7.27,7.5159
SWX:SPSN,SWISS PRIME SITE N,Real Estate,2320758906687.4204,88.05,7.3955
SWX:ADEN,ADECCO N,Industrials,3818553.16188,47.45,7.1371
SWX:VAHN,VAUDOISE ASSU N,Financial Services,224379912.60506,441.0,7.0396
SWX:CFT,CIE FIN TR I,Financial Services,68760476421185.055,108.5,6.9382
SWX:PEHN,PRIVATE EQUITY N,Financial Services,1355178995761.5105,97.0,6.9217
SWX:SCMN,SWISSCOM N,Communication Services,311932379.51995,512.6,6.3807
SWX:ADVN,ADVAL TECH N,Industrials,20.54939,170.0,6.3186
SWX:BAER,JULIUS BAER N,Financial Services,3.5209672568481776e+20,63.52,6.0117
SWX:VPBN,VPB VADUZ N,Financial Services,3.1625613352753394e+19,102.0,5.9015
SWX:ALPN,ALPINE SELECT N,Financial Services,1.5751580378602273e+19,15.3,5.7806
SWX:SCHN,SCHINDLER N,Industrials,1542222869.97647,239.4,5.6544
SWX:EEII,EEII I,Financial Services,4.970637561479971e+18,4.4,5.5077
SWX:EMMN,EMMI N,Consumer Defensive,232413736.05287,1073.0,5.2739
SWX:SCR,SCOR SE,Financial Services,521671421.72432,27.45,5.2033
SWX:BCGE,BC GENEVE N,Financial Services,3.152297121319279e+21,163.0,4.9469
SWX:GAV,GAVAZZI I,Industrials,663078.69114,286.0,4.9017
SWX:EDHN,ENERGIEDIENST N,Utilities,2684182.54335,47.2,4.6114
SWX:SLHN,SWISS LIFE HOLDING AG N,Financial Services,21829648081980.457,592.4,4.5723
SWX:BUCN,BUCHER N,Industrials,729479.63682,460.4,4.5406
SWX:FTON,FEINTOOL N,Industrials,190557821.39621,57.2,4.2138
SWX:VETN,VETROPACK N,Consumer Cyclical,20287639.95973,58.7,3.9043
SWX:ISN,INTERSHOP N,Real Estate,319723368.70907,604.0,3.8697
SWX:NBEN,nebag N,Financial Services,535562237009374.4,9.3,3.8641
SWX:GOB,SAINT GOBAIN I,Industrials,981898622.91473,64.5,3.7108
SWX:CMBN,CEMBRA MONEY BANK N,Financial Services,3.39616186765216e+16,66.8,3.6943
SWX:CASN,CASTLE ALT N,Financial Services,100227611500298.81,1.7,3.6923
SWX:SQN,SWISSQUOTE N,Financial Services,649384970539.9393,188.4,3.5545
SWX:ALSN,ALSO N,Technology,7290634.04062,279.0,3.4879
SWX:PNHO,POENINA HOLDING N,Industrials,29416988401.68165,47.4,3.2217
SWX:MOBN,MOBIMO N,Real Estate,770590512.43019,300.0,3.2009
SWX:DCN,DATACOLOR N,Technology,107824.18609,725.0,3.1352
SWX:LEON,LEONTEQ N,Financial Services,6.008030507142827e+16,70.3,3.1129
SWX:RO,ROCHE I,Healthcare,18683574268.16981,404.2,3.1018
SWX:ZEHN,ZEHNDER N,Industrials,696620.28294,92.2,2.8201
SWX:PLAN,PLAZZA N,Real Estate,3132514.62022,333.0,2.6733
SWX:ARBN,ARBONIA N,Industrials,3516510.65243,20.55,2.6072
SWX:GALE,GALENICA N,Healthcare,3023512110.32445,67.9,2.4409
SWX:FORN,FORBO N,Industrials,20568061.09012,1886.0,2.4283
SWX:VIFN,VIFOR N,Healthcare,2403705022.9569,163.5,2.3965
SWX:VATN,VALIANT N,Financial Services,8.749801508970864e+20,93.2,2.1903
SWX:LUKN,LUZERNER KB N,Financial Services,1.7103491331366079e+22,417.5,2.0791
SWX:HBLN,HYPO LENZB N,Financial Services,9.579659832661651e+18,4140.0,2.0747
SWX:BARN,BARRY CALLEBAUT N,Consumer Defensive,14134718.26051,2186.0,2.0469
SWX:NOVNEE,NOVARTIS  N 2. LINIE,Healthcare,1935055705377.0715,81.9,2.0092
SWX:GLKBN,GLARNER KB N,Financial Services,4.4604286569178785e+22,27.7,1.9872
SWX:VZN,VZ HOLDING N,Financial Services,12167562051.41665,97.0,1.9672
SWX:RY,ROYAL BK CDA,Financial Services,5.796515814832413e+26,97.5,1.8832
SWX:AFP,ALUFLEXPACK N,Consumer Cyclical,63760.81835,24.9,1.8718
SWX:BBN,BELLEVUE GROUP N,Financial Services,1499870821.14239,42.0,1.8565
SWX:GRKP,GRAUB KB PS,Financial Services,1.670144134062696e+21,1555.0,1.8211
SWX:OERL,OC OERLIKON N,Industrials,21424108.1524,9.6,1.7656
SWX:GUR,GURIT I,Basic Materials,1096095816.44744,1526.0,1.7332
SWX:ALLN,ALLREAL N,Real Estate,191093112595.6018,202.5,1.729
SWX:SOON,SONOVA N,Healthcare,265144267.12753,336.6,1.6947
SWX:UHR,SWATCH GROUP I,Consumer Cyclical,97547789336.60066,304.5,1.6687
SWX:SLHNE,SWISS LIFE HOLDING N 2. LINIE,Financial Services,2.2582532433341356e+16,591.0,1.6248
SWX:ADENE,ADECCO N 2. LINIE,Industrials,1653084344176.4214,56.98,1.4527
SWX:WKBN,WALLISER KB N,Financial Services,8.499584561865665e+20,102.0,1.4324
SWX:SRAIL,STADLER RAIL N,Industrials,4895583605.62234,40.92,1.3086
SWX:DKSH,DKSH N,Industrials,149398465.37391,74.55,1.288
SWX:LINN,BK LINTH N,Financial Services,3.5923896688596413e+22,494.0,1.2809
SWX:WARN,WARTECK N,Real Estate,112022126117.94418,2380.0,1.2723
