Symbol,Name,Sector,Value,Close,Grade
BABA,Alibaba Group Holding Limited,Consumer Cyclical,0.75526,120.25,487.5811
LEN.B,Lennar Corporation,Consumer Cyclical,55.17192,88.97,364.1666
UMC,United Microelectronics Corpora,Technology,0.00144,11.01,224.1273
GTN.A,Gray Television  Inc.,Communication Services,47.39699,17.6,211.6445
PKX,POSCO,Basic Materials,0.00036,60.18,189.7141
PHI,PLDT Inc. Sponsored,Communication Services,592.26082,35.5,174.9396
LBTYB,Liberty Global plc,Communication Services,845.75195,28.0,155.0299
SID,Companhia Siderurgica Nacional ,Basic Materials,4.33419,4.48,145.8721
CO,Global Cord Blood Corporation,Healthcare,93.44548,3.9,127.401
OPY,Oppenheimer Holdings  Inc.,Financial Services,12515.66494,44.04,125.5885
VIPS,Vipshop Holdings Limited,Consumer Cyclical,19105.39609,8.47,125.1594
TSM,Taiwan Semiconductor Manufactur,Technology,0.07788,116.57,123.8462
GTN,Gray Television  Inc.,Communication Services,365.99496,18.83,117.0642
FOX,Fox Corporation,Communication Services,3063.02563,34.32,104.2964
ZIM,ZIM Integrated Shipping Service,Industrials,0.21275,49.76,101.3753
USM,United States Cellular Corporat,Communication Services,1127.19288,32.39,93.3083
SNFCA,Security National Financial Cor,Financial Services,12.43418,8.69,92.6427
GGB,Gerdau S.A.,Basic Materials,2.31005,5.2,92.5918
LX,LexinFintech Holdings Ltd.,Financial Services,1782.86377,3.71,91.5903
TME,Tencent Music Entertainment Gro,Communication Services,35626.41817,6.29,90.8617
EPD,Enterprise Products Partners L.,Energy,7565.17999,21.05,85.9728
ESGR,Enstar Group Limited,Financial Services,0.10511,243.14,82.0658
WIT,Wipro Limited,Technology,295.45591,8.81,81.8598
DHI,D.R. Horton  Inc.,Consumer Cyclical,7722.77271,104.47,81.8498
ORAN,Orange,Communication Services,8161639.10481,10.38,80.9301
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,0.5121,32.52,74.2321
DAC,Danaos Corporation,Industrials,5.95403,69.51,71.3917
LYB,LyondellBasell Industries NV,Basic Materials,9.56717,89.11,70.5172
PANL,Pangaea Logistics Solutions Ltd,Industrials,10.37232,3.67,70.4146
TGS,Transportadora de Gas del Sur S,Energy,0.00355,4.5,66.604
AM,Antero Midstream Corporation,Energy,0.10923,9.46,65.6655
QRTEB,Liberty Interactive Corporation,Consumer Cyclical,13.12789,7.75,64.981
SEB,Seaboard Corporation,Industrials,50.99464,3738.79,64.4516
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,3658.27259,720.35,63.0248
JEF,Jefferies Financial Group Inc.,Financial Services,361954.78315,38.23,60.7216
UHS,Universal Health Services  Inc.,Healthcare,21234.81589,128.3,59.4672
ASX,ASE Technology Holding Co.  Ltd,Technology,51.50474,7.24,58.0814
BBY,Best Buy Co.  Inc.,Consumer Cyclical,52.65559,100.22,55.8534
QFIN,360 DigiTech  Inc.,Financial Services,15137395686.70899,20.51,54.069
