Symbol,Name,Sector,Value,Close,Grade
BABA,Alibaba Group Holding Limited,Consumer Cyclical,2037.3042/-0.20099,117.81,2191.6446
PAM,Pampa Energia S.A. Pampa Energi,Utilities,0.00011/0.08729,19.64,1270.099
LEN.B,Lennar Corporation,Consumer Cyclical,1823.89704/0.1881,92.16,1141.614
GTN.A,Gray Television  Inc.,Communication Services,169.15078/-0.35881,18.58,954.3898
LBTYB,Liberty Global plc,Communication Services,1122.44324/-0.43183,27.5,842.729
TSM,Taiwan Semiconductor Manufactur,Technology,8.69715/-0.1126,121.3,823.186
SID,Companhia Siderurgica Nacional ,Basic Materials,0.32255/-0.34011,4.32,798.3844
CO,Global Cord Blood Corporation,Healthcare,3217.60647/-0.31891,4.12,776.5234
GGB,Gerdau S.A.,Basic Materials,2.08028/-0.26505,4.82,703.9185
UMC,United Microelectronics Corpora,Technology,0.06276/0.07516,11.63,689.7903
SEB,Seaboard Corporation,Industrials,32.52783/-0.43899,3840.89,685.4487
USM,United States Cellular Corporat,Communication Services,37912.70782/-0.30462,32.39,668.9754
PKX,POSCO,Basic Materials,0.00034/-0.48274,60.03,610.9579
OPY,Oppenheimer Holdings  Inc.,Financial Services,16248.448/-0.23945,43.95,551.6399
ONEW,OneWater Marine Inc.,Consumer Cyclical,0.05713/-0.15434,52.01,540.8455
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,34130299.11474/-0.1745,53.5,485.8744
PANL,Pangaea Logistics Solutions Ltd,Industrials,35.74686/-0.32838,3.62,484.7796
BRK.A,Berkshire Hathaway Inc.,Financial Services,488638.7465/0.28552,444587.7,476.9778
GTN,Gray Television  Inc.,Communication Services,1642.38646/-0.16289,19.8,463.2416
ORAN,Orange,Communication Services,126507623.07174/-0.04393,10.62,457.3264
BEN,Franklin Resources  Inc.,Financial Services,26479.18294/-0.26022,32.87,438.0277
SVA,None,Healthcare,23762832416.78809/-0.40834,6.47,437.7945
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,7890.51756/-0.45634,722.9102,415.9733
WLK,Westlake Chemical Corporation,Basic Materials,8.43601/-0.48208,92.42,408.6641
QRTEB,Liberty Interactive Corporation,Consumer Cyclical,1417.02495/-0.36502,7.37,408.2212
