Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:NVMI,NOVA,Technology,Israel,0.2925178,-0.7966624367590225,251937600.0,1.0,45276600.0,417202666.6666667,2.0,1112685000.0,3.0,169064000.0,2.0,241620000.0,1.0,169064000.0,241620000.0,1112685000.0,251937600.0,1.0,45276600.0,1112685000.0,3.0,169064000.0,2.0,169064000.0,1112685000.0,10.6154395,10.6154395,9.914824003293864e-05,42.9088587,34.5319868,41.8617497,9.4463473,9.4463473e-13,5.98025,5.9802499999999995e-05,36.4371305,36.5178398,0.00036517839799999995,107577574.9766176,107101000.0,59304666.6666667,107101000.0,0.22791,1.7598363,10.0,6148.222096,25000.0,2050.0709474,1.0,0.84908,0.00512,0.005710270680213689,3.56,2.865,40960.0,6.99e-05,7.7914745,0.0007791474499999999,28499900,84532000,2.9660455,713,3937183157,350360305463,118558.2047686,1.183,0.622,0.130357,0.1019461,0.130357,0.1019461,0.9198392,9.840825,0.06701376090185115,0.4919865,7.264175,0.16132985956582932,45.509854,45.509854,0.00031419496999758037,52056733.3333333,1.0,118078000.0,1.0,75.6325437,33.3439181,33.3439181,3.3343918100000002e-12,1.0450232,2.0,0.7353606,1.0,0.7353606,0.8585317,0.0018573768831193708,USD,ILS,1.0,0.3098132,0.0,0.0,0.0,0.0,40960.0,22750.0,46500.0,34632.2,18.2714353,80.043956,-11.9139785,1.5334737,13.0034312,0.2031786125,7.3024852,2.0,2.3603504,1.0,1.007103,1.0,0.0530742,0.25,0.3956718,0.5,1.2061741,2.0,46.2894378,6.0,0.8277737,0.25,2.3703504,0.0630742,1.2161741,0.8377737,1.604062,0.00044131638410432666,1039760666.6666666,2.0,1110960800.0,1.5,1110960800.0,669156800.0,2.0,640420800.0,1.5,640420800.0,0.2521782,0.3042187031779971,0.3639889,0.08068533643375454,377047466.6666667,329782066.6666667,329782066.6666667,185301933.3333333,1.0,470540000.0,1.5,470540000.0,21.1834128,0.1915009924946932,None
TLV:ENRG,ENERGIX,Technology,Israel,0.6858524,-0.6334339062579467,290200619.9534934,4.0,19596655.6480267,55414593.4385067,2.0,79796417.2316,1.0,21512499.1684,1.0,129019848.2608,1.0,21512499.1684,129019848.2608,79796417.2316,290200619.9534934,4.0,19596655.6480267,79796417.2316,1.0,21512499.1684,1.0,21512499.1684,79796417.2316,9.9050378,9.9050378,9.251308580579547e-05,87.46479,87.46479,87.46479,7.2926601,7.2926601e-13,12.49497,0.0001249497,14.4701353,14.2900042,0.000142900042,180805493.4912003,185307000.0,174350066.6666667,185307000.0,0.26959,3944.9480033,14000.0,2.695649,10.0,1315.9720808,0.6419153846694817,0.22511,0.5548,0.6187613619887802,0.0,0.142,1217.0,0.0001167,4.025932,0.0004025932,488144000,69437000,0.142247,66,2551142548,187831950341,1052075.7575758,-0.207,0.044,0.5371832,0.2182625,0.5371832,0.2182625,-0.0209542,0.2479046,0.001688173460138662,0.0875656,3.2091489,0.07127189823522088,-4174.0921551,23.9573053,0.0001653985710425785,45453624.0116,1.0,51947928.31,1.0,56.1262739,49.1096109,49.1096109,4.91096109e-12,1.4322183,1.0,1.572167,1.0,1.572167,1.2548608,0.0027148088316979796,ILS,ILS,0.3098132,0.3098132,5.0,5.0,4.0,4.0,1217.0,1094.0,1560.0,1302.86,-6.5901171,11.2431444,-21.9871795,0.527897,0.528897,0.008264015625,1.7054298,1.0,1.6442666,1.0,1.5244193,1.0,0.3784244,1.0,0.874897,1.0,0.2039015,0.5,2.6459614,1.0,0.5405132,0.25,1.6542666,0.3884244,0.2139015,0.5505132,1.1023899,0.00030329421465076175,1886721492.6576,2.0,1228521056.63992,1.0,1228521056.63992,774253218.0261867,2.0,478037058.43936,1.0,478037058.43936,0.1175109,0.14176091988633155,0.1450017,0.032142493762766795,464285666.6666667,336144333.3333333,336144333.3333333,1107921001.71552,2.0,749438089.4915733,1.0,749438089.4915733,12.3046422,0.111235673677288,None
TLV:RMN,RAM ON,Basic Materials,Israel,2.4933588,-0.3117268409687491,3758901.59296,4.0,18659987.07336,39822872.3726667,1.0,1139492.9496,1.0,23565011.6184,1.0,154741159.7512,1.0,23565011.6184,154741159.7512,1139492.9496,3758901.59296,4.0,18659987.07336,1139492.9496,1.0,23565011.6184,1.0,23565011.6184,1139492.9496,25.9341532,25.9341532,0.00024222507664657726,4.2748755,4.2748755,4.2748755,27.6286981,2.7628698100000003e-12,4.2748755,4.2748755e-05,-6359.0175487,15.7256994,0.000157256994,-15000.0003898,-15000.0,413066.6666667,-15000.0,20.6218,3659.9039543,140.0,4.9374499,0.5,1228.4887347,0.5992420585531585,0.21949,0.19257,0.214770864236084,0.0,4.613,1971.0,0.0023404,2.030896,0.00020308959999999998,16632800,75847000,4.5600861,308,95385268,10161836159,246256.4935065,-0.919,0.325,5.8813939,0.006388,5.8813939,0.006388,0.7810985,9.0879776,0.06188704280055576,0.245347,5.2032515,0.11555886715018442,5.4729021,5.4729021,3.778430735262729e-05,6084380.1263733,1.0,-1291301.4176,0.5,15.6770725,7386754.7024952,7386754.7024952,7.3867547024952e-07,0.3526728,1.0,0.1846181,1.0,0.1846181,0.430672,0.0009317305546280768,ILS,ILS,0.3098132,0.3098132,39.7278,31.3007,361.163,30.0968,1971.0,1283.0,2130.0,1539.18,28.0551982,53.624318,-7.4647887,1.6245573,18.3827356,0.28723024375,9.2270556,2.0,3.977618,0.5,0.0,1.0,0.0,1.0,3.0506921,0.1666667,5.005603,0.5,1.7002319,1.0,1.7088442,1.0,3.987618,0.01,5.015603,1.7188442,2.8532311,0.000784993118761002,149079261.55856,2.0,41263799.7963911,0.6666667,41263799.7963911,55949537.56384,1.0,51613061.5492267,1.0,51613061.5492267,0.671082,0.8095691688103754,0.5565707,0.12337490011005904,21519533.3333333,18085600.0,18085600.0,17834665.3627733,1.0,9545489.2714933,1.0,9545489.2714933,25.387873,0.22950989638596972,None
TLV:NICE,NICE,Technology,Israel,1.7309508,-0.2578893172613738,6320257600.0,4.0,185264466.6666667,2621381066.6666665,2.0,5508111000.0,3.0,199001000.0,1.0,1454388000.0,1.0,199001000.0,1454388000.0,5508111000.0,6320257600.0,4.0,185264466.6666667,5508111000.0,3.0,199001000.0,1.0,199001000.0,5508111000.0,9.622798,9.622798,8.987696514049012e-05,85.7056238,35.4607046,79.4250089,8.7775842,8.777584199999999e-13,11.3464298,0.000113464298,39.7886896,39.788697,0.00039788697,444037165.0886099,444037000.0,405091200.0,444037000.0,0.10839,1659.6342487,14000.0,1.2639507,12.5,553.6698631,0.2700735132128921,0.10954,1.23e-05,1.3718033079419605e-05,7.2,2.979,80800.0,3.69e-05,5.870707,0.0005870707,63121400,199000992,3.1526708,6383,17667663523,1611597005035,31176.7181576,-0.073,0.197,0.0967364,0.0645473,0.0967364,0.0645473,-0.0305659,0.2469434,0.0016816279086245504,0.1638868,4.2982937,0.0954606846605002,-2598.4834609,38.4839856,0.00026568915604473957,435130666.6666667,1.0,516027000.0,1.0,40.603122,34.2378665,34.2378665,3.4237866500000004e-12,0.6223388,1.0,1.2036991,2.0,1.2036991,1.0981322,0.002375736810753776,USD,ILS,1.0,0.3098132,16.0,16.0,16.0,16.0,80800.0,69210.0,99480.0,85757.15,-5.780451,16.746135,-18.7776437,0.7657747,0.7667747,0.0119808546875,2.6167992,1.0,2.6792141,1.0,0.0124924,0.5,0.0223017,1.0,20.4809481,12.0,4.4557043,2.0,1.5120295,1.0,1.9534614,1.0,2.6892141,0.0323017,4.4657043,1.9634614,2.3263377,0.0006400319575986312,7675036533.333333,2.0,4338776333.333333,1.0,4338776333.333333,4709750800.0,2.0,4042226800.0,1.5,4042226800.0,0.1458657,0.1759671299586989,0.1492305,0.03307989089413827,504283866.6666667,961318266.6666666,961318266.6666666,2939073466.6666665,2.0,1620255266.6666667,1.0,1620255266.6666667,24.4772577,0.22127780765799795,None
TLV:SPNS,SAPIENS,Technology,Israel,0.2707192,-0.14978342231272365,1390540800.0,0.0,26874000.0,14040466.6666667,0.5,1330413000.0,0.0,83654000.0,0.0,44643000.0,1.0,83654000.0,44643000.0,1330413000.0,1390540800.0,4.0,26874000.0,1330413000.0,3.0,83654000.0,2.0,83654000.0,1330413000.0,4.1267118,4.1267118,3.854350185813411e-05,40.9646476,40.9646476,40.9646476,3.8023464,3.8023463999999996e-13,5.8520925,5.8520925000000006e-05,24.1164791,24.1164939,0.00024116493899999997,75884092.7519848,75884000.0,54619933.3333333,75884000.0,0.09431,0.0838402,0.0,1017.4003985,10000.0,339.1938496,0.16545468830246202,0.24953,0.47271,0.5272074322741822,0.0,0.751,9892.0,7.59e-05,4.3135797,0.00043135797,54811000,41826000,0.763095,3438,1830059374,168623032909,12165.7940663,0.421,0.207,5.8738913,0.1467714,5.8738913,0.1467714,1.7842228,13.6074804,0.09266382015758089,0.1919429,4.6311283,0.10285259899029663,22.9593788,22.9593788,0.00015850899748500805,53021066.6666667,1.0,74186000.0,1.0,34.5157027,24.6685274,24.6685274,2.46685274e-12,0.9054973,1.0,0.8050258,1.0,0.8050258,0.8982323,0.0019432665208415061,USD,ILS,1.0,0.3098132,37.0,37.0,14.0,22.0,9892.0,7901.0,11900.0,9823.125,0.7011516,25.1993419,-16.8739496,0.9957489,0.9967489,0.0155742015625,2.1177595,1.0,2.2442851,1.0,1.0854514,1.0,0.2713629,1.0,0.7522339,2.0,1.5862194,4.0,0.8486472,0.5,1.7860622,1.0,2.2542851,0.2813629,1.5962194,1.7960622,2.0251737,0.0005571744324516011,1153909466.6666667,2.0,698957000.0,1.0,698957000.0,606790266.6666666,2.0,387034400.0,1.0,387034400.0,0.219684,0.265018869945757,0.316141,0.0700789033553045,87234666.6666667,118633200.0,118633200.0,542859466.6666666,2.0,311499066.6666667,1.0,311499066.6666667,18.0928532,0.16356190466442624,None
TLV:SRAC,S.R ACCORD,Financial Services,Israel,0.3895102,-0.13832763049327218,101674578.5928533,4.0,15440883.3458667,-81236325.7141333,0.5,33593974.7156,1.0,19911694.364,1.0,-343379601.3408,0.375,19911694.364,-343379601.3408,33593974.7156,101674578.5928533,4.0,15440883.3458667,33593974.7156,1.0,19911694.364,1.0,19911694.364,33593974.7156,4.2416525,4.2416525,3.961704837621789e-05,12.375237,12.375237,12.375237,2.2759528,2.2759528e-13,12.375237,0.00012375237000000002,0.0,100000.0,1.0,0.0,1598000.0,702866.6666667,1598000.0,0.59308,855.6622666,1400.0,63.8825399,100.0,306.7136288,0.149611226474376,0.1,0.63807,0.7116313306492087,0.0,4.749,5784.0,0.0008211,2.9629443,0.00029629443,13545800,64270000,4.7446441,37,459638466,24663816230,1737027.027027,0.028,0.195,0.3394522,0.2531472,0.3394522,0.2531472,0.1058631,3.5036604,0.02385912363311858,0.2095368,4.8275188,0.10721423011634507,116.8985369,116.8985369,0.0008070544962428696,-52467774.2053867,0.5,-119100868.8496,0.5,11415.0093991,385923.6892214,385923.6892214,3.859236892214e-08,6.0884821,2.0,5.6774654,2.0,5.6774654,2.3837433,0.0051570718946204125,ILS,ILS,0.3098132,0.3098132,73.8238,73.8238,59.059,59.059,5784.0,4950.0,7297.0,6031.365,-4.1013104,16.8484848,-20.7345484,0.7106945,0.7116945,0.0111202265625,2.7238776,2.0,0.6769965,0.5,0.0312818,0.1666667,0.0478214,1.0,6.5215385,1.0,70.6613546,1.0,3.1102636,2.0,1.607792,1.0,0.6869965,0.0578214,70.6713546,1.617792,1.1523943,0.00031705163861399166,442710628.9635733,2.0,470613438.46624,1.5,470613438.46624,115826804.2604267,2.0,122427673.97252,1.5,122427673.97252,0.1423101,0.17167778210460333,0.2626405,0.05821945972426497,239075866.6666667,365366600.0,365366600.0,163441912.3515733,1.0,348185764.49372,1.5,348185764.49372,6.5178718,0.058922465914140736,None
TLV:ASPF,ALTSHU FUND PEN,Financial Services,Israel,0.1840439,-0.022163850219539084,3055178133.333333,0.0,105057200.0,87898866.6666667,1.0,3884241000.0,0.0,463048000.0,0.0,989025000.0,1.5,463048000.0,989025000.0,3884241000.0,3055178133.333333,4.0,105057200.0,3884241000.0,3.0,463048000.0,2.0,463048000.0,3884241000.0,0.8807989,0.8807989,8.226664638609483e-06,15.354672,15.354672,15.354672,0.8357251,8.357251e-14,15.354672,0.00015354672,3.1554474,3.1366963,3.1366963e-05,365741191.5562102,370088000.0,185233000.0,370088000.0,0.17882,0.1441119,0.0,183.9126897,1000.0,61.4128738,0.029956462666761267,0.03023,0.69942,0.7800542029599724,0.0,1.156,1750.0,0.0006606,7.707338,0.0007707338,196766000,192798000,0.9798339,951,1140360981,108205253301,202731.8611987,0.977,0.696,0.7439338,0.3160708,0.7439338,0.3160708,0.9187335,9.8350585,0.06697449235960591,0.6010177,8.0025332,0.17772803619501001,16.7128691,16.7128691,0.00011538378930962926,191098400.0,2.0,177331000.0,1.0,5.967402,6.4306917,6.4306917,6.4306917e-13,1.574585,1.0,6.0382028,2.0,6.0382028,2.4582755,0.00531831740870921,USD,ILS,1.0,0.3098132,20.8211,17.2129,0.0,0.0,-0.1702229,1557.0,2349.0,1841.75,-4.981675,12.3956326,-25.5002129,0.4873737,0.4883737,0.0076308390625,1.6358858,1.0,1.4034558,1.0,0.0038442,0.1666667,8.4166901,2.0,96.3518231,6.0,0.5971034,0.25,1.7859364,2.0,13.3088809,1.0,1.4134558,8.4266901,0.6071034,13.3188809,7.3661683,0.0020266116639256555,1260298533.3333333,2.0,1576574866.6666667,1.0,1576574866.6666667,490330933.3333333,2.0,588887400.0,1.5,588887400.0,0.393705,0.4749515403579427,0.8863099,0.19646811335748796,-44909200.0,587480000.0,587480000.0,769967600.0,2.0,1183983266.6666667,1.0,1183983266.6666667,7.7064389,0.06966727750071093,None
TLV:CAMT,CAMTEK,Technology,Israel,1.0667132,-0.012522066339260188,566074933.3333334,4.0,20906133.3333333,88665466.6666667,2.0,732321000.0,3.0,110366000.0,2.0,485797500.0,1.5,110366000.0,485797500.0,732321000.0,566074933.3333334,4.0,20906133.3333333,732321000.0,3.0,110366000.0,2.0,110366000.0,732321000.0,7.4751729,7.4751729,6.981813960476323e-05,30.8825763,24.2235196,30.0501942,6.9608839,6.9608839e-13,4.2928849,4.2928848999999995e-05,30.1104351,29.9122596,0.000299122596,61409649.8266265,62218000.0,23424733.3333333,62218000.0,0.22606,20.3001591,140.0,607.685997,2500.0,209.405072,0.10214528051606103,0.34491,0.38878,0.43360137403388244,1.6,1.255,12730.0,9.86e-05,6.0853561,0.0006085356100000001,43841700,55183000,1.2586875,356,1824731499,169920047183,155008.4269663,2.072,0.764,0.09304,0.1636458,0.09304,0.1636458,1.57726,12.8089012,0.08722567898852325,0.6139114,8.0852502,0.1795650957363491,19.0521501,19.0521501,0.00013153392513759544,45298266.6666667,2.0,64623000.0,1.0,40.2825899,28.2365644,28.2365644,2.82365644e-12,0.5689366,2.0,0.3069951,1.0,0.3069951,0.5550714,0.0012008604770688206,USD,ILS,1.0,0.3098132,17.0,17.0,14.0,14.0,12730.0,7358.0,15390.0,12497.12,1.8634693,73.0089698,-17.2839506,1.3376494,5.7286699,0.0895104671875,9.1960637,2.0,4.2706268,1.0,0.0697381,1.0,0.0324406,1.0,0.4149949,0.1666667,3.9362761,1.0,8.6196848,2.0,4.0036962,1.0,4.2806268,0.0424406,3.9462761,4.0136962,4.1471615,0.0011409847733296315,450782666.6666667,2.0,520690800.0,1.5,520690800.0,353391333.3333333,2.0,398177200.0,1.5,398177200.0,0.3119607,0.37633815927189657,0.3771781,0.08360898338917565,155024600.0,232793866.6666667,232793866.6666667,48695666.6666667,1.0,122513600.0,1.5,122513600.0,28.9103337,0.26135343011881335,None
TLV:MTRX,MATRIX,Technology,Israel,0.0037822,-0.011192025409562892,4495237186.522453,4.0,49914293.8109867,255416941.89568,2.0,1316148126.4268,1.0,60143107.0764,1.0,857097133.4538,1.5,60143107.0764,857097133.4538,1316148126.4268,4495237186.522453,4.0,49914293.8109867,1316148126.4268,1.0,60143107.0764,1.0,60143107.0764,1316148126.4268,0.4851675,0.4851675,4.531466054342899e-06,28.435066,28.435066,28.435066,0.399794,3.99794e-14,4.0621523,4.0621523e-05,5.5797357,5.3246167,5.3246167e-05,406526270.3498057,443701000.0,370096933.3333333,443701000.0,0.0457,624.4762229,14000.0,0.4408919,10.0,208.3219383,0.10161694089865721,0.14546,0.48739,0.5435798489901074,0.0,3.08,8815.0,0.0003494,6.787569,0.0006787569000000001,62594500,194127008,3.1013429,10000,2060883989,169840415217,19412.7008,0.05,0.053,0.1092206,0.0951251,0.1092206,0.0951251,0.0648052,2.7956856,0.019037977644673926,0.0635313,2.7705413,0.061530874304422764,438.7778647,438.7778647,0.0030292735730380257,119072882.3905333,1.0,39905024.5062,0.5,17.3077526,51.6447243,51.6447243,5.16447243e-12,5.7888873,2.0,5.8756703,2.0,5.8756703,2.4249782,0.005246280889509872,ILS,ILS,0.3098132,0.3098132,52.0,60.0,64.0,50.0,8815.0,7021.0,9699.0,8717.615,1.117106,25.5519157,-9.1143417,1.3398058,5.7843048,0.0903797625,1.3641619,1.0,1.362247,1.0,0.0321162,3.0,0.0135437,1.0,1.2405848,2.0,0.5890753,1.0,1.2359566,1.0,0.5842027,0.5,1.372247,0.0235437,0.5990753,0.5942027,0.9832249,0.00027050903121533836,1827716990.3996267,2.0,997206094.60088,1.0,997206094.60088,462929616.7135467,2.0,373819120.01664,1.5,373819120.01664,0.1603116,0.19339414373006783,0.2608883,0.05783104994995805,331717933.3333333,280068400.0,280068400.0,1346730882.0721066,2.0,732110175.2529334,1.0,732110175.2529334,11.9748886,0.1082546553553159,None
TLV:MGIC,MAGIC,Technology,Israel,0.5579869,-0.006911662409152437,1359723200.0,4.0,22517333.3333333,34528866.6666667,1.0,1355688000.0,3.0,29331000.0,1.0,39720000.0,1.0,29331000.0,39720000.0,1355688000.0,1359723200.0,4.0,22517333.3333333,1355688000.0,3.0,29331000.0,1.0,29331000.0,1355688000.0,2.2176429,2.2176429,2.071279201926045e-05,33.1554496,18.7114904,31.3499547,2.0522711,2.0522711e-13,4.478565,4.478565e-05,15.7084587,15.7084556,0.00015708455600000002,63794974.7845295,63795000.0,50977533.3333333,63795000.0,0.06491,93.516009,1400.0,16.003946,250.0,36.5292883,0.017818548351376924,0.23571,0.46596,0.5196792433891348,1.01,0.57,6025.0,9.46e-05,3.5677939,0.00035677939,49073100,28014000,0.5708627,3039,1002120329,92741312306,9218.1638697,0.058,0.274,0.1853146,0.1359255,0.1853146,0.1359255,0.0898287,3.2471428,0.022112297618682122,0.2394814,5.1436835,0.11423592310290893,348.9972782,348.9972782,0.0024094383900525413,45051200.0,1.0,45114000.0,1.0,22.2440319,22.2130675,22.2130675,2.22130675e-12,1.0423525,2.0,1.3372884,2.0,1.3372884,1.1574118,0.0025039843276253872,USD,ILS,1.0,0.3098132,23.4,21.0,17.5,8.0,6025.0,4843.0,8255.0,6122.0,-1.5844495,24.4063597,-27.013931,0.6928488,0.6938488,0.0108413875,6.4970845,2.0,1.3478153,0.5,0.0,1.0,0.0,1.0,1.0635783,2.0,0.2151159,0.5,2.8821419,1.0,4.7862729,2.0,1.3578153,0.01,0.2251159,4.7962729,3.0770441,0.000846569506628517,835282800.0,2.0,468528933.3333333,1.0,468528933.3333333,503066800.0,2.0,260137733.3333333,1.0,260137733.3333333,0.1626023,0.19615756175497975,0.2127518,0.047160642975340346,133523266.6666667,133884733.3333333,133884733.3333333,131711666.6666667,1.0,173947733.3333333,1.0,173947733.3333333,17.991613,0.16264667920177742,None
