Symbol,Name,Sector,Value,Close,Grade
BABA,Alibaba Group Holding Limited,Consumer Cyclical,-0.20977,161.58,1617.906
LEN.B,Lennar Corporation,Consumer Cyclical,0.03875,90.49,1188.158
BAP,Credicorp Ltd.,Financial Services,-0.22615,120.4,1149.5029
GTN.A,Gray Television  Inc.,Communication Services,-0.29922,21.0,1123.0579
LBTYB,Liberty Global plc,Communication Services,-0.43556,29.32,1035.0091
PKX,POSCO,Basic Materials,-0.70528,57.75,992.7738
SID,Companhia Siderurgica Nacional ,Basic Materials,-0.36725,3.8,960.2111
VIPS,Vipshop Holdings Limited,Consumer Cyclical,-0.1072,12.23,853.9644
CO,Global Cord Blood Corporation,Healthcare,-0.34355,4.29,845.8764
LX,LexinFintech Holdings Ltd.,Financial Services,-0.15633,5.41,799.6804
GGB,Gerdau S.A.,Basic Materials,-0.30782,4.55,751.6724
EPD,Enterprise Products Partners L.,Energy,-0.23905,22.27,722.4381
FOX,Fox Corporation,Communication Services,-0.18899,37.54,653.5744
ORAN,Orange,Communication Services,-0.03589,11.06,644.4909
TSM,Taiwan Semiconductor Manufactur,Technology,-0.13635,119.06,636.5317
USM,United States Cellular Corporat,Communication Services,-0.2881,31.59,611.271
SEB,Seaboard Corporation,Industrials,-0.43345,3943.05,609.2853
PANL,Pangaea Logistics Solutions Ltd,Industrials,-0.3522,3.81,608.721
GTN,Gray Television  Inc.,Communication Services,-0.11295,22.31,604.8704
UHS,Universal Health Services  Inc.,Healthcare,-0.16794,127.26,573.0803
PHI,PLDT Inc. Sponsored,Communication Services,0.17254,34.18,557.4773
BRK.A,Berkshire Hathaway Inc.,Financial Services,-0.06256,426198.0,541.6555
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,-0.20492,51.99,534.827
SVA,None,Healthcare,-0.10836,6.47,526.109
OPY,Oppenheimer Holdings  Inc.,Financial Services,0.0426,52.03,519.8841
SNFCA,Security National Financial Cor,Financial Services,-0.18739,8.98,495.0877
JEF,Jefferies Financial Group Inc.,Financial Services,-0.02967,40.54,489.856
THO,Thor Industries  Inc.,Consumer Cyclical,-0.2448,111.56,478.9708
TX,Ternium S.A. Ternium S.A.,Basic Materials,-0.24448,39.28,478.4787
ELP,Companhia Paranaense de Energia,Utilities,-0.12016,5.4,478.2766
UMC,United Microelectronics Corpora,Technology,0.02563,11.3,454.0479
MBT,Mobile TeleSystems Public Joint,Communication Services,-0.24581,8.69,450.5143
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.07078,101.54,442.285
TME,Tencent Music Entertainment Gro,Communication Services,-0.13426,8.06,427.9033
EBS,Emergent Biosolutions  Inc.,Healthcare,-0.24793,40.9,425.1129
LYB,LyondellBasell Industries NV,Basic Materials,-0.33095,91.99,416.546
ABEV,Ambev S.A.,Consumer Defensive,-0.1677,3.11,415.5512
DAC,Danaos Corporation,Industrials,-0.26172,71.71,410.1451
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,-0.11176,34.72,405.5562
MFC,Manulife Financial Corporation,Financial Services,-0.01717,20.31,385.8233
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,-0.48737,720.35,385.4314
SRAD,Sportradar Group AG,Technology,-0.37814,21.16,377.4968
FLGT,Fulgent Genetics  Inc.,Healthcare,-0.97637,98.32,375.2955
KMPR,Kemper Corporation,Financial Services,-0.11371,59.46,372.2543
GHC,Graham Holdings Company,Consumer Defensive,-0.20804,602.0,369.3493
MPB,Mid Penn Bancorp,Financial Services,0.07475,29.88,362.3053
FRO,Frontline Ltd.,Energy,-0.22906,7.6,357.1603
APT,Alpha Pro Tech  Ltd.,Industrials,-0.23294,5.18,355.3391
CIG,Comp En De Mn Cemig,Utilities,-0.15671,2.39,348.1054
DISH,DISH Network Corporation,Communication Services,-0.14463,35.46,340.9427
NL,NL Industries  Inc.,Industrials,-0.30521,7.23,338.3476
ASX,ASE Technology Holding Co.  Ltd,Technology,-0.0839,7.61,336.8821
PFSI,PennyMac Financial Services  In,Financial Services,-0.15855,62.9,322.9663
HIMX,Himax Technologies  Inc.,Technology,-0.47658,10.04,318.2234
VALE,VALE S.A.,Basic Materials,-0.34114,11.81,316.5402
SENEB,Seneca Foods Corp.,Consumer Defensive,-0.32741,48.68,314.6099
MS,Morgan Stanley,Financial Services,0.09331,97.68,313.1149
HNNA,Hennessy Advisors  Inc.,Financial Services,-0.30794,10.78,310.4671
STNE,StoneCo Ltd.,Technology,-0.19643,20.7,309.326
WIT,Wipro Limited,Technology,0.13616,9.09,302.8165
QRTEB,Liberty Interactive Corporation,Consumer Cyclical,-0.37849,8.795,302.648
CI,Cigna Corporation,Healthcare,-0.14177,216.98,302.0988
ESGR,Enstar Group Limited,Financial Services,-0.14889,234.27,293.6301
BEDU,Bright Scholar Education Holdin,Consumer Defensive,-0.22217,1.91,289.9366
WLK,Westlake Chemical Corporation,Basic Materials,-0.30058,101.33,282.6277
LIVE,Live Ventures Incorporated,Consumer Cyclical,-0.2761,34.05,281.8999
CCS,Century Communities  Inc.,Consumer Cyclical,-0.07439,73.74,274.8649
UBOH,United Bancshares  Inc.,Financial Services,-0.03374,29.09,270.5498
QFIN,360 DigiTech  Inc.,Financial Services,0.23401,26.83,269.6587
QIWI,QIWI plc,Technology,-0.19296,8.79,269.5849
OVLY,Oak Valley Bancorp (CA),Financial Services,-0.11779,17.98,263.336
SMLP,Summit Midstream Partners  LP,Energy,-0.23257,29.38,261.5483
WLKP,Westlake Chemical Partners LP,Basic Materials,-0.27769,24.49,259.6074
RJF,Raymond James Financial  Inc.,Financial Services,0.23057,98.54,257.2126
BRFS,BRF S.A.,Consumer Defensive,-0.1723,4.1,256.4782
LBTYK,Liberty Global plc,Communication Services,0.00077,28.44,254.9882
WOR,Worthington Industries  Inc.,Industrials,-0.34135,54.42,254.0845
SBFG,SB Financial Group  Inc.,Financial Services,0.12494,19.12,253.8502
HBT,HBT Financial  Inc.,Financial Services,-0.12375,18.3,252.5207
BSBR,Banco Santander Brasil SA,Financial Services,-0.13681,6.19,251.4689
KB,KB Financial Group Inc,Financial Services,0.21959,47.16,249.6042
TGS,Transportadora de Gas del Sur S,Energy,-0.16249,5.18,248.5469
BIO,Bio-Rad Laboratories  Inc.,Healthcare,-0.01911,779.99,248.179
RILY,B. Riley Financial  Inc.,Financial Services,0.20525,78.37,247.6864
FDP,Fresh Del Monte Produce  Inc.,Consumer Defensive,-0.21386,27.75,247.2187
MHO,M/I Homes  Inc.,Consumer Cyclical,-0.1788,60.85,246.7986
CMCL,Caledonia Mining Corporation Pl,Basic Materials,-0.13992,13.95,244.7674
PLPC,Preformed Line Products Company,Industrials,-0.27755,68.67,244.1451
FOR,Forestar Group Inc,Real Estate,-0.36994,21.37,242.8875
ULH,Universal Logistics Holdings  I,Industrials,-0.46398,20.45,239.7689
TKC,Turkcell Iletisim Hizmetleri AS,Communication Services,-0.10835,4.23,235.6208
TDS,Telephone and Data Systems  Inc,Communication Services,-0.07332,19.76,232.6104
BEN,Franklin Resources  Inc.,Financial Services,-0.14343,35.0,227.4709
LAKE,Lakeland Industries  Inc.,Consumer Cyclical,-0.14839,20.68,224.7662
OBCI,Ocean Bio-Chem  Inc.,Industrials,-0.38445,10.4,224.1484
JRSH,Jerash Holdings (US)  Inc.,Consumer Cyclical,-0.43314,7.51,223.6683
BIDU,Baidu  Inc.,Communication Services,-0.45154,161.82,223.3505
ONEW,OneWater Marine Inc.,Consumer Cyclical,-0.11926,50.7,221.4421
BDL,Flanigan's Enterprises  Inc.,Consumer Cyclical,-0.38744,33.79,219.4602
FF,FutureFuel Corp.,Basic Materials,-0.26763,8.55,218.8767
MET,MetLife  Inc.,Financial Services,-0.05355,63.13,218.2696
BRK.B,Berkshire Hathaway Inc. New,Financial Services,0.32834,281.59,217.0087
LARK,Landmark Bancorp Inc.,Financial Services,0.22318,28.25,216.3085
KNOP,KNOT Offshore Partners LP,Industrials,-0.05957,18.33,213.7555
KRO,Kronos Worldwide Inc,Basic Materials,-0.40958,14.12,212.3123
PHM,PulteGroup  Inc.,Consumer Cyclical,-0.17649,52.36,209.8201
ATHM,Autohome Inc.,Communication Services,-0.1486,34.44,203.1135
CFBK,CF Bankshares Inc.,Financial Services,0.08508,21.4,201.691
MT,Arcelor Mittal NY Registry Shar,Basic Materials,-0.13212,30.14,200.4801
AM,Antero Midstream Corporation,Energy,-0.0435,10.47,195.3804
FCNCA,First Citizens BancShares  Inc.,Financial Services,0.03469,823.25,193.8424
EDU,New Oriental Education & Techno,Consumer Defensive,-0.1113,2.2,192.8063
BBD,Banco Bradesco Sa,Financial Services,-0.06747,3.75,192.6394
HUN,Huntsman Corporation,Basic Materials,0.03746,33.01,191.2183
NOMD,Nomad Foods Limited,Consumer Defensive,-0.11531,24.0,190.8339
MPLX,MPLX LP,Energy,-0.15629,30.07,190.0792
FSBW,FS Bancorp  Inc.,Financial Services,0.13361,34.55,189.8494
TGH,Textainer Group Holdings Limite,Industrials,0.08757,37.16,188.2672
VMW,Vmware  Inc.,Technology,-0.21798,123.3,187.8687
DSWL,Deswell Industries  Inc.,Technology,-0.29911,4.75,185.5076
ATH,Athene Holding Ltd.,Financial Services,0.25532,85.87,185.1894
Y,Alleghany Corporation,Financial Services,-0.03666,693.17,184.0285
HMLP,Hoegh LNG Partners LP,Energy,-0.19865,4.52,183.3537
XP,XP Inc.,Financial Services,-0.39253,29.15,181.8775
